name,link_id,from_node_id,to_node_id,direction,length,number_of_lanes,speed_limit,lane_cap,link_type,link_type_name,jam_density,wave_speed,demand_type_code,count_sensor_id,speed_sensor_id,geometry
Port Avenue,439,41,440,1,0.08787,2,30,1000,5,Minor arterial,180,12,1,439,439,"<LineString><coordinates>0.619362,1.244751,0.0 0.557225,1.182614,0.0</coordinates></LineString>"
Northeasten Avenue,440,1,114,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,440,440,"<LineString><coordinates>0.002009,-0.002009,0.0 0.064146,0.060128,0.0</coordinates></LineString>"
Northeasten Avenue,441,114,1,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,441,441,"<LineString><coordinates>0.060128,0.064146,0.0 -0.002009,0.002009,0.0</coordinates></LineString>"
Northeasten Avenue,442,114,136,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,442,442,"<LineString><coordinates>0.064146,0.060128,0.0 0.126283,0.122265,0.0</coordinates></LineString>"
Northeasten Avenue,443,136,114,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,443,443,"<LineString><coordinates>0.122265,0.126283,0.0 0.060128,0.064146,0.0</coordinates></LineString>"
Northeasten Avenue,444,136,158,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,444,444,"<LineString><coordinates>0.126283,0.122265,0.0 0.188420,0.184402,0.0</coordinates></LineString>"
Northeasten Avenue,445,158,136,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,445,445,"<LineString><coordinates>0.184402,0.188420,0.0 0.122265,0.126283,0.0</coordinates></LineString>"
Northeasten Avenue,446,158,180,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,446,446,"<LineString><coordinates>0.188420,0.184402,0.0 0.250557,0.246539,0.0</coordinates></LineString>"
Northeasten Avenue,447,180,158,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,447,447,"<LineString><coordinates>0.246539,0.250557,0.0 0.184402,0.188420,0.0</coordinates></LineString>"
Northeasten Avenue,448,180,19,1,0.08788,3,30,1000,3,Principal arterial,180,12,1,448,448,"<LineString><coordinates>0.250557,0.246539,0.0 0.312695,0.308677,0.0</coordinates></LineString>"
Northeasten Avenue,449,19,180,1,0.08788,3,30,1000,3,Principal arterial,180,12,1,449,449,"<LineString><coordinates>0.308677,0.312695,0.0 0.246539,0.250557,0.0</coordinates></LineString>"
Northeasten Avenue,450,19,219,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,450,450,"<LineString><coordinates>0.312695,0.308677,0.0 0.374832,0.370814,0.0</coordinates></LineString>"
Northeasten Avenue,451,219,19,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,451,451,"<LineString><coordinates>0.370814,0.374832,0.0 0.308677,0.312695,0.0</coordinates></LineString>"
Northeasten Avenue,452,219,241,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,452,452,"<LineString><coordinates>0.374832,0.370814,0.0 0.436969,0.432951,0.0</coordinates></LineString>"
Northeasten Avenue,453,241,219,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,453,453,"<LineString><coordinates>0.432951,0.436969,0.0 0.370814,0.374832,0.0</coordinates></LineString>"
Northeasten Avenue,454,241,263,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,454,454,"<LineString><coordinates>0.436969,0.432951,0.0 0.499106,0.495088,0.0</coordinates></LineString>"
Northeasten Avenue,455,263,241,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,455,455,"<LineString><coordinates>0.495088,0.499106,0.0 0.432951,0.436969,0.0</coordinates></LineString>"
Northeasten Avenue,456,263,285,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,456,456,"<LineString><coordinates>0.499106,0.495088,0.0 0.561243,0.557225,0.0</coordinates></LineString>"
Northeasten Avenue,457,285,263,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,457,457,"<LineString><coordinates>0.557225,0.561243,0.0 0.495088,0.499106,0.0</coordinates></LineString>"
Northeasten Avenue,458,285,323,1,0.17575,3,30,1000,3,Principal arterial,180,12,1,458,458,"<LineString><coordinates>0.561243,0.557225,0.0 0.685517,0.681499,0.0</coordinates></LineString>"
Northeasten Avenue,459,323,285,1,0.17575,3,30,1000,3,Principal arterial,180,12,1,459,459,"<LineString><coordinates>0.681499,0.685517,0.0 0.557225,0.561243,0.0</coordinates></LineString>"
Northeasten Avenue,460,323,343,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,460,460,"<LineString><coordinates>0.685517,0.681499,0.0 0.747654,0.743636,0.0</coordinates></LineString>"
Northeasten Avenue,461,343,323,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,461,461,"<LineString><coordinates>0.743636,0.747654,0.0 0.681499,0.685517,0.0</coordinates></LineString>"
Northeasten Avenue,462,343,362,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,462,462,"<LineString><coordinates>0.747654,0.743636,0.0 0.809791,0.805773,0.0</coordinates></LineString>"
Northeasten Avenue,463,362,343,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,463,463,"<LineString><coordinates>0.805773,0.809791,0.0 0.743636,0.747654,0.0</coordinates></LineString>"
Northeasten Avenue,464,362,380,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,464,464,"<LineString><coordinates>0.809791,0.805773,0.0 0.871928,0.867910,0.0</coordinates></LineString>"
Northeasten Avenue,465,380,362,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,465,465,"<LineString><coordinates>0.867910,0.871928,0.0 0.805773,0.809791,0.0</coordinates></LineString>"
Northeasten Avenue,466,380,37,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,466,466,"<LineString><coordinates>0.871928,0.867910,0.0 0.934065,0.930047,0.0</coordinates></LineString>"
Northeasten Avenue,467,37,380,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,467,467,"<LineString><coordinates>0.930047,0.934065,0.0 0.867910,0.871928,0.0</coordinates></LineString>"
Northeasten Avenue,468,37,408,1,0.08788,3,30,1000,3,Principal arterial,180,12,1,468,468,"<LineString><coordinates>0.934065,0.930047,0.0 0.996203,0.992185,0.0</coordinates></LineString>"
Northeasten Avenue,469,408,37,1,0.08788,3,30,1000,3,Principal arterial,180,12,1,469,469,"<LineString><coordinates>0.992185,0.996203,0.0 0.930047,0.934065,0.0</coordinates></LineString>"
Northeasten Avenue,470,408,423,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,470,470,"<LineString><coordinates>0.996203,0.992185,0.0 1.058340,1.054322,0.0</coordinates></LineString>"
Northeasten Avenue,471,423,408,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,471,471,"<LineString><coordinates>1.054322,1.058340,0.0 0.992185,0.996203,0.0</coordinates></LineString>"
Northeasten Avenue,472,423,437,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,472,472,"<LineString><coordinates>1.058340,1.054322,0.0 1.120477,1.116459,0.0</coordinates></LineString>"
Northeasten Avenue,473,437,423,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,473,473,"<LineString><coordinates>1.116459,1.120477,0.0 1.054322,1.058340,0.0</coordinates></LineString>"
Northeasten Avenue,474,437,450,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,474,474,"<LineString><coordinates>1.120477,1.116459,0.0 1.182614,1.178596,0.0</coordinates></LineString>"
Northeasten Avenue,475,450,437,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,475,475,"<LineString><coordinates>1.178596,1.182614,0.0 1.116459,1.120477,0.0</coordinates></LineString>"
Northeasten Avenue,476,450,44,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,476,476,"<LineString><coordinates>1.182614,1.178596,0.0 1.244751,1.240733,0.0</coordinates></LineString>"
Northeasten Avenue,477,44,450,1,0.08787,3,30,1000,3,Principal arterial,180,12,1,477,477,"<LineString><coordinates>1.240733,1.244751,0.0 1.178596,1.182614,0.0</coordinates></LineString>"
1 Street,478,113,114,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,478,478,"<LineString><coordinates>0.000000,0.062137,0.0 0.062137,0.062137,0.0</coordinates></LineString>"
1 Street,479,114,115,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,479,479,"<LineString><coordinates>0.062137,0.062137,0.0 0.124274,0.062137,0.0</coordinates></LineString>"
1 Street,480,115,116,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,480,480,"<LineString><coordinates>0.124274,0.062137,0.0 0.186411,0.062137,0.0</coordinates></LineString>"
1 Street,481,116,117,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,481,481,"<LineString><coordinates>0.186411,0.062137,0.0 0.248548,0.062137,0.0</coordinates></LineString>"
1 Street,482,117,118,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,482,482,"<LineString><coordinates>0.248548,0.062137,0.0 0.310686,0.062137,0.0</coordinates></LineString>"
1 Street,483,118,119,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,483,483,"<LineString><coordinates>0.310686,0.062137,0.0 0.372823,0.062137,0.0</coordinates></LineString>"
1 Street,484,119,120,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,484,484,"<LineString><coordinates>0.372823,0.062137,0.0 0.434960,0.062137,0.0</coordinates></LineString>"
1 Street,485,120,121,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,485,485,"<LineString><coordinates>0.434960,0.062137,0.0 0.497097,0.062137,0.0</coordinates></LineString>"
1 Street,486,121,122,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,486,486,"<LineString><coordinates>0.497097,0.062137,0.0 0.559234,0.062137,0.0</coordinates></LineString>"
1 Street,487,122,123,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,487,487,"<LineString><coordinates>0.559234,0.062137,0.0 0.621371,0.062137,0.0</coordinates></LineString>"
1 Street,488,123,124,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,488,488,"<LineString><coordinates>0.621371,0.062137,0.0 0.683508,0.062137,0.0</coordinates></LineString>"
1 Street,489,124,125,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,489,489,"<LineString><coordinates>0.683508,0.062137,0.0 0.745645,0.062137,0.0</coordinates></LineString>"
1 Street,490,125,126,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,490,490,"<LineString><coordinates>0.745645,0.062137,0.0 0.807782,0.062137,0.0</coordinates></LineString>"
1 Street,491,126,127,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,491,491,"<LineString><coordinates>0.807782,0.062137,0.0 0.869919,0.062137,0.0</coordinates></LineString>"
1 Street,492,127,128,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,492,492,"<LineString><coordinates>0.869919,0.062137,0.0 0.932056,0.062137,0.0</coordinates></LineString>"
1 Street,493,128,129,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,493,493,"<LineString><coordinates>0.932056,0.062137,0.0 0.994194,0.062137,0.0</coordinates></LineString>"
1 Street,494,129,130,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,494,494,"<LineString><coordinates>0.994194,0.062137,0.0 1.056331,0.062137,0.0</coordinates></LineString>"
1 Street,495,130,131,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,495,495,"<LineString><coordinates>1.056331,0.062137,0.0 1.118468,0.062137,0.0</coordinates></LineString>"
1 Street,496,131,132,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,496,496,"<LineString><coordinates>1.118468,0.062137,0.0 1.180605,0.062137,0.0</coordinates></LineString>"
1 Street,497,132,133,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,497,497,"<LineString><coordinates>1.180605,0.062137,0.0 1.242742,0.062137,0.0</coordinates></LineString>"
2 Street,498,154,153,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,498,498,"<LineString><coordinates>1.242742,0.124274,0.0 1.180605,0.124274,0.0</coordinates></LineString>"
2 Street,499,153,152,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,499,499,"<LineString><coordinates>1.180605,0.124274,0.0 1.118468,0.124274,0.0</coordinates></LineString>"
2 Street,500,152,151,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,500,500,"<LineString><coordinates>1.118468,0.124274,0.0 1.056331,0.124274,0.0</coordinates></LineString>"
2 Street,501,151,150,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,501,501,"<LineString><coordinates>1.056331,0.124274,0.0 0.994194,0.124274,0.0</coordinates></LineString>"
2 Street,502,150,149,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,502,502,"<LineString><coordinates>0.994194,0.124274,0.0 0.932057,0.124274,0.0</coordinates></LineString>"
2 Street,503,149,148,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,503,503,"<LineString><coordinates>0.932057,0.124274,0.0 0.869919,0.124274,0.0</coordinates></LineString>"
2 Street,504,148,147,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,504,504,"<LineString><coordinates>0.869919,0.124274,0.0 0.807782,0.124274,0.0</coordinates></LineString>"
2 Street,505,147,146,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,505,505,"<LineString><coordinates>0.807782,0.124274,0.0 0.745645,0.124274,0.0</coordinates></LineString>"
2 Street,506,146,145,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,506,506,"<LineString><coordinates>0.745645,0.124274,0.0 0.683508,0.124274,0.0</coordinates></LineString>"
2 Street,507,145,144,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,507,507,"<LineString><coordinates>0.683508,0.124274,0.0 0.621371,0.124274,0.0</coordinates></LineString>"
2 Street,508,144,143,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,508,508,"<LineString><coordinates>0.621371,0.124274,0.0 0.559234,0.124274,0.0</coordinates></LineString>"
2 Street,509,143,142,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,509,509,"<LineString><coordinates>0.559234,0.124274,0.0 0.497097,0.124274,0.0</coordinates></LineString>"
2 Street,510,142,141,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,510,510,"<LineString><coordinates>0.497097,0.124274,0.0 0.434960,0.124274,0.0</coordinates></LineString>"
2 Street,511,141,140,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,511,511,"<LineString><coordinates>0.434960,0.124274,0.0 0.372823,0.124274,0.0</coordinates></LineString>"
2 Street,512,140,139,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,512,512,"<LineString><coordinates>0.372823,0.124274,0.0 0.310686,0.124274,0.0</coordinates></LineString>"
2 Street,513,139,138,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,513,513,"<LineString><coordinates>0.310686,0.124274,0.0 0.248548,0.124274,0.0</coordinates></LineString>"
2 Street,514,138,137,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,514,514,"<LineString><coordinates>0.248548,0.124274,0.0 0.186411,0.124274,0.0</coordinates></LineString>"
2 Street,515,137,136,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,515,515,"<LineString><coordinates>0.186411,0.124274,0.0 0.124274,0.124274,0.0</coordinates></LineString>"
2 Street,516,136,135,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,516,516,"<LineString><coordinates>0.124274,0.124274,0.0 0.062137,0.124274,0.0</coordinates></LineString>"
2 Street,517,135,134,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,517,517,"<LineString><coordinates>0.062137,0.124274,0.0 0.000000,0.124274,0.0</coordinates></LineString>"
3 Street,518,155,156,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,518,518,"<LineString><coordinates>0.000000,0.186411,0.0 0.062137,0.186411,0.0</coordinates></LineString>"
3 Street,519,156,157,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,519,519,"<LineString><coordinates>0.062137,0.186411,0.0 0.124274,0.186411,0.0</coordinates></LineString>"
3 Street,520,157,158,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,520,520,"<LineString><coordinates>0.124274,0.186411,0.0 0.186411,0.186411,0.0</coordinates></LineString>"
3 Street,521,158,159,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,521,521,"<LineString><coordinates>0.186411,0.186411,0.0 0.248548,0.186411,0.0</coordinates></LineString>"
3 Street,522,159,160,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,522,522,"<LineString><coordinates>0.248548,0.186411,0.0 0.310686,0.186411,0.0</coordinates></LineString>"
3 Street,523,160,161,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,523,523,"<LineString><coordinates>0.310686,0.186411,0.0 0.372823,0.186411,0.0</coordinates></LineString>"
3 Street,524,161,162,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,524,524,"<LineString><coordinates>0.372823,0.186411,0.0 0.434960,0.186411,0.0</coordinates></LineString>"
3 Street,525,162,163,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,525,525,"<LineString><coordinates>0.434960,0.186411,0.0 0.497097,0.186411,0.0</coordinates></LineString>"
3 Street,526,163,164,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,526,526,"<LineString><coordinates>0.497097,0.186411,0.0 0.559234,0.186411,0.0</coordinates></LineString>"
3 Street,527,164,165,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,527,527,"<LineString><coordinates>0.559234,0.186411,0.0 0.621371,0.186411,0.0</coordinates></LineString>"
3 Street,528,165,166,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,528,528,"<LineString><coordinates>0.621371,0.186411,0.0 0.683508,0.186411,0.0</coordinates></LineString>"
3 Street,529,166,167,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,529,529,"<LineString><coordinates>0.683508,0.186411,0.0 0.745645,0.186411,0.0</coordinates></LineString>"
3 Street,530,167,168,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,530,530,"<LineString><coordinates>0.745645,0.186411,0.0 0.807782,0.186411,0.0</coordinates></LineString>"
3 Street,531,168,169,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,531,531,"<LineString><coordinates>0.807782,0.186411,0.0 0.869919,0.186411,0.0</coordinates></LineString>"
3 Street,532,169,170,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,532,532,"<LineString><coordinates>0.869919,0.186411,0.0 0.932057,0.186411,0.0</coordinates></LineString>"
3 Street,533,170,171,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,533,533,"<LineString><coordinates>0.932057,0.186411,0.0 0.994194,0.186411,0.0</coordinates></LineString>"
3 Street,534,171,172,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,534,534,"<LineString><coordinates>0.994194,0.186411,0.0 1.056331,0.186411,0.0</coordinates></LineString>"
3 Street,535,172,173,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,535,535,"<LineString><coordinates>1.056331,0.186411,0.0 1.118468,0.186411,0.0</coordinates></LineString>"
3 Street,536,173,174,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,536,536,"<LineString><coordinates>1.118468,0.186411,0.0 1.180605,0.186411,0.0</coordinates></LineString>"
3 Street,537,174,175,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,537,537,"<LineString><coordinates>1.180605,0.186411,0.0 1.242742,0.186411,0.0</coordinates></LineString>"
4 Street,538,196,195,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,538,538,"<LineString><coordinates>1.242742,0.248548,0.0 1.180605,0.248548,0.0</coordinates></LineString>"
4 Street,539,195,194,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,539,539,"<LineString><coordinates>1.180605,0.248548,0.0 1.118468,0.248548,0.0</coordinates></LineString>"
4 Street,540,194,193,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,540,540,"<LineString><coordinates>1.118468,0.248548,0.0 1.056331,0.248548,0.0</coordinates></LineString>"
4 Street,541,193,192,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,541,541,"<LineString><coordinates>1.056331,0.248548,0.0 0.994194,0.248548,0.0</coordinates></LineString>"
4 Street,542,192,191,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,542,542,"<LineString><coordinates>0.994194,0.248548,0.0 0.932057,0.248548,0.0</coordinates></LineString>"
4 Street,543,191,190,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,543,543,"<LineString><coordinates>0.932057,0.248548,0.0 0.869919,0.248548,0.0</coordinates></LineString>"
4 Street,544,190,189,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,544,544,"<LineString><coordinates>0.869919,0.248548,0.0 0.807782,0.248548,0.0</coordinates></LineString>"
4 Street,545,189,188,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,545,545,"<LineString><coordinates>0.807782,0.248548,0.0 0.745645,0.248548,0.0</coordinates></LineString>"
4 Street,546,188,187,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,546,546,"<LineString><coordinates>0.745645,0.248548,0.0 0.683508,0.248548,0.0</coordinates></LineString>"
4 Street,547,187,186,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,547,547,"<LineString><coordinates>0.683508,0.248548,0.0 0.621371,0.248548,0.0</coordinates></LineString>"
4 Street,548,186,185,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,548,548,"<LineString><coordinates>0.621371,0.248548,0.0 0.559234,0.248548,0.0</coordinates></LineString>"
4 Street,549,185,184,1,0.06214,3,30,1000,5,Minor arterial,180,12,1,549,549,"<LineString><coordinates>0.559234,0.248548,0.0 0.497097,0.248548,0.0</coordinates></LineString>"
